Estado civil,Nacionalidade,Migração,Gênero,Idade na matrícula,Estrangeiro,Qualificação da mãe,Qualificação do pai,Ocupação da mãe,Ocupação do pai,Necessidades educacionais especiais,Devedor,Taxas de matrícula em dia,Bolsista,Taxa de desemprego,Taxa de inflação,PIB,Modo de inscrição,Ordem de inscrição,Curso,Frequência diurna/noturna   ,Qualificação prévia,disciplinas 1º semestre (creditadas),disciplinas 1º semestre (matriculadas),disciplinas 1º semestre (avaliações),disciplinas 1º semestre (aprovadas),disciplinas 1º semestre (nota),disciplinas 1º semestre (sem avaliações),disciplinas 2º semestre (creditadas),disciplinas 2º semestre (matriculadas),disciplinas 2º semestre (avaliações),disciplinas 2º semestre (aprovadas),disciplinas 2º semestre (nota),disciplinas 2º semestre (sem avaliações),Situação
1,1,1,0,19,0,12,19,9,9,0,0,1,0,7.6,2.6,0.32,1,4,9254,1,1,0,5,10,0,0.0,0,0,5,10,0,0.0,0,Desistente
1,1,1,0,20,0,1,37,9,10,0,0,1,0,7.6,2.6,0.32,17,1,9254,1,1,0,6,8,5,11.2,0,0,6,12,3,11.666.666.666.666.600,0,Desistente
1,1,0,0,18,0,3,19,2,10,0,0,1,0,13.9,-0.3,0.79,1,1,9147,1,1,0,5,10,5,13.375,0,0,5,9,5,14.166.666.666.666.600,0,Graduado
1,1,0,0,20,0,1,19,9,9,0,0,1,1,11.1,0.6,02.02,1,1,9500,1,1,0,7,8,6,13.863.333.333.333.300,0,0,8,9,7,14.178.571.428.571.400,0,Graduado
1,1,1,0,18,0,3,37,2,8,0,0,1,0,9.4,-0.8,-3.12,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Matriculado
1,1,0,0,19,0,1,38,4,7,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,0,5,6,5,12.4,0,0,5,6,5,13.4,0,Graduado
1,1,1,0,18,0,38,38,7,6,0,0,1,0,9.4,-0.8,-3.12,17,1,9853,1,1,0,6,11,3,12.333.333.333.333.300,0,0,6,10,5,10.833.333.333.333.300,0,Matriculado
1,1,1,0,18,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,1,1,9853,1,1,0,6,7,6,13.333.333.333.333.300,0,0,6,8,5,11.8,0,Graduado
1,1,1,0,21,0,3,37,2,5,0,0,1,0,9.4,-0.8,-3.12,43,1,9853,1,1,0,6,10,3,12.666.666.666.666.600,0,0,6,12,3,10.0,0,Desistente
1,1,0,0,19,0,38,37,6,6,0,0,1,0,7.6,2.6,0.32,1,1,9853,1,1,0,6,8,6,12.0,0,0,6,10,4,11.5,0,Desistente
1,1,0,0,18,0,38,38,9,9,0,0,1,1,12.4,0.5,1.79,1,1,9147,1,1,0,5,5,5,10.6,0,0,5,5,5,11.8,0,Graduado
1,1,1,0,18,0,1,37,7,9,0,0,1,1,12.7,3.7,-1.7,17,2,9238,1,1,0,6,8,6,12.25,0,0,6,7,6,11.857.142.857.142.800,0,Graduado
1,1,1,0,20,0,19,1,9,10,0,0,1,0,9.4,-0.8,-3.12,1,3,9238,1,1,0,6,10,4,11.0,0,0,6,9,6,11.833.333.333.333.300,0,Graduado
1,1,0,0,24,0,1,19,6,8,0,0,1,1,11.1,0.6,02.02,39,1,8014,0,1,0,6,11,5,11.0,0,0,6,9,5,12.6,0,Graduado
1,1,0,0,19,0,19,1,4,1,0,0,1,0,10.8,1.4,1.74,1,1,9670,1,1,0,6,6,6,13.166.666.666.666.600,0,0,6,9,6,13.0,0,Desistente
1,1,1,0,18,0,19,37,9,7,0,0,1,1,15.5,2.8,-4.06,1,1,9500,1,1,0,7,9,7,12.855.555.555.555.500,0,0,8,12,7,12.761.111.111.111.100,0,Graduado
1,1,1,0,18,0,19,19,9,9,0,0,1,0,15.5,2.8,-4.06,1,2,9500,1,1,0,7,8,7,1.491.875,0,0,8,8,8,15.355,0,Graduado
1,1,1,0,21,0,12,12,4,4,0,0,1,0,10.8,1.4,1.74,17,5,9853,1,1,0,6,13,4,11.5,0,0,6,10,3,11.0,0,Desistente
1,1,0,0,19,0,1,19,5,4,0,0,1,0,7.6,2.6,0.32,17,2,9670,1,1,0,5,5,5,14.2,0,0,5,5,5,14.2,0,Graduado
1,1,0,0,19,0,19,37,7,7,0,0,1,1,15.5,2.8,-4.06,17,1,9773,1,1,0,6,6,6,12.5,0,0,6,7,6,13.0,0,Graduado
3,1,0,0,47,0,1,37,6,6,0,1,1,0,8.9,1.4,3.51,39,1,9003,1,1,0,1,1,0,0.0,0,0,6,0,0,0.0,0,Matriculado
1,1,0,0,19,0,19,19,7,8,0,0,1,0,13.9,-0.3,0.79,17,3,9238,1,1,0,6,10,5,11.666.666.666.666.600,0,0,6,12,4,11.0,0,Graduado
1,1,0,0,29,0,2,2,1,1,0,0,1,0,12.7,3.7,-1.7,39,1,9500,1,3,1,8,8,7,14.257.142.857.142.800,0,1,8,8,7,14.257.142.857.142.800,0,Graduado
1,1,1,0,21,0,19,19,4,8,0,0,1,0,16.2,0.3,-0.92,43,1,9238,1,1,0,6,13,3,12.0,0,0,6,12,2,11.333.333.333.333.300,0,Desistente
1,1,1,0,28,0,37,19,9,7,0,0,1,0,12.7,3.7,-1.7,39,1,9085,1,1,0,5,13,4,11.25,1,0,5,11,4,10.5,0,Matriculado
1,1,0,0,20,0,37,37,3,10,0,0,1,0,15.5,2.8,-4.06,17,2,9556,1,1,0,7,8,7,12.457.142.857.142.800,0,0,8,8,8,135.625,0,Graduado
1,1,1,0,19,0,2,38,4,5,0,0,1,0,7.6,2.6,0.32,17,1,9500,1,1,0,7,7,6,11.683.333.333.333.300,0,0,7,7,6,11.683.333.333.333.300,0,Graduado
1,1,0,0,26,0,19,2,4,6,0,0,1,0,9.4,-0.8,-3.12,42,1,8014,0,1,0,6,10,3,11.666.666.666.666.600,0,0,6,8,5,12.0,0,Graduado
1,1,1,0,20,0,37,37,9,8,0,1,0,0,11.1,0.6,02.02,17,2,9254,1,1,0,6,8,4,11.75,0,0,6,6,6,13.166.666.666.666.600,0,Desistente
1,1,1,0,18,0,37,37,9,9,0,0,1,1,7.6,2.6,0.32,1,1,9670,1,1,0,5,6,3,11.666.666.666.666.600,0,0,5,6,4,13.5,0,Matriculado
1,1,0,0,27,0,37,19,9,5,0,0,1,0,7.6,2.6,0.32,39,1,9853,1,1,0,6,9,5,13.2,0,0,6,10,5,12.0,0,Graduado
1,1,1,0,20,0,34,34,90,90,0,0,1,0,7.6,2.6,0.32,1,2,9500,1,1,0,7,8,4,11.95,0,0,7,8,4,11.95,0,Desistente
1,1,1,0,18,0,37,19,9,5,0,0,1,0,9.4,-0.8,-3.12,1,5,9853,1,1,0,6,8,5,12.4,0,0,6,12,5,10.4,0,Desistente
1,1,0,0,33,0,1,1,9,5,0,0,1,0,16.2,0.3,-0.92,7,1,9500,1,3,2,7,8,6,14.35,0,3,8,10,6,14.583.333.333.333.300,0,Desistente
1,1,1,0,35,0,3,1,3,3,0,0,1,0,12.4,0.5,1.79,43,1,9853,1,1,19,21,21,21,1.261.904.761.904.760,0,13,19,19,19,12.789.473.684.210.500,0,Graduado
1,1,0,0,26,0,37,19,9,8,0,0,1,1,9.4,-0.8,-3.12,44,1,9991,0,39,2,6,7,6,12.666.666.666.666.600,0,2,6,7,6,13.166.666.666.666.600,1,Matriculado
1,1,0,0,27,0,19,19,3,4,0,1,0,0,11.1,0.6,02.02,39,1,9773,1,19,0,6,6,5,12.0,0,0,6,6,0,0.0,0,Desistente
1,1,1,0,19,0,1,37,5,5,0,0,0,0,15.5,2.8,-4.06,18,3,9070,1,1,0,6,6,6,12.166.666.666.666.600,0,0,6,6,0,0.0,0,Desistente
1,1,0,0,20,0,1,19,4,6,0,0,1,0,11.1,0.6,02.02,17,2,9254,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,20,0,3,3,5,7,0,1,0,0,10.8,1.4,1.74,18,2,9147,1,1,0,5,9,3,10.0,0,0,5,9,3,10.571.428.571.428.500,0,Desistente
1,1,0,0,21,0,1,37,5,9,0,1,0,0,9.4,-0.8,-3.12,43,1,9238,1,1,5,10,18,8,11.5,0,0,6,12,4,10.0,0,Matriculado
1,1,1,0,18,0,38,1,9,4,0,0,1,1,7.6,2.6,0.32,17,3,9500,1,1,0,7,7,6,13.05,0,0,7,7,6,13.05,0,Graduado
1,1,1,0,24,0,1,19,9,9,0,0,1,0,8.9,1.4,3.51,39,1,9085,1,1,0,6,10,2,11.0,0,0,6,6,0,0.0,0,Desistente
1,1,1,0,20,0,1,3,4,1,0,0,1,0,16.2,0.3,-0.92,17,4,9070,1,1,0,6,7,6,11.5,0,0,6,6,6,12.0,0,Graduado
1,1,0,0,21,0,19,38,9,8,0,0,1,1,13.9,-0.3,0.79,1,1,9254,1,1,0,6,7,6,12.0,0,0,6,6,6,12.5,0,Graduado
1,1,0,0,23,0,1,37,7,3,0,0,1,0,9.4,-0.8,-3.12,1,1,8014,0,1,0,6,13,2,10.0,0,0,5,12,1,10.0,0,Matriculado
1,1,1,0,24,0,12,3,4,3,0,0,1,0,7.6,2.6,0.32,39,1,9147,1,1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
1,1,0,0,21,0,1,1,4,10,0,0,1,0,12.4,0.5,1.79,51,1,9853,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,18,0,38,38,9,8,0,0,1,0,12.7,3.7,-1.7,1,4,9500,1,1,0,8,8,7,12.242.857.142.857.100,0,0,8,8,7,12.242.857.142.857.100,0,Graduado
1,1,1,0,27,0,19,1,3,4,0,0,1,0,8.9,1.4,3.51,39,1,9991,0,40,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Desistente
1,1,1,0,18,0,37,37,5,5,0,0,1,0,9.4,-0.8,-3.12,18,6,9500,1,1,0,8,8,8,1.293.375,0,0,8,8,8,1.293.375,0,Graduado
1,1,0,0,35,0,3,2,2,2,0,0,1,0,13.9,-0.3,0.79,7,1,9119,1,3,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Desistente
1,1,0,0,18,0,19,19,3,8,0,0,1,0,11.1,0.6,02.02,1,1,9853,1,1,0,7,9,7,12.571.428.571.428.500,0,0,7,8,7,14.428.571.428.571.400,0,Graduado
1,1,0,0,35,0,1,3,175,121,0,0,1,0,11.1,0.6,02.02,39,1,9500,1,1,0,3,4,3,11.816.666.666.666.600,0,0,3,3,3,11.333.333.333.333.300,0,Matriculado
1,1,1,0,19,0,1,1,4,7,0,0,1,0,10.8,1.4,1.74,1,1,9085,1,1,0,5,9,4,13.75,0,0,5,13,4,14.333.333.333.333.300,2,Graduado
1,1,1,0,20,0,19,19,4,0,0,0,1,0,7.6,2.6,0.32,1,4,9238,1,1,0,6,8,6,11.166.666.666.666.600,0,0,6,6,6,11.333.333.333.333.300,0,Graduado
1,1,1,0,18,0,19,19,7,7,0,0,1,0,10.8,1.4,1.74,1,4,9500,1,1,0,8,8,7,12.324.285.714.285.700,0,0,8,8,7,12.324.285.714.285.700,0,Graduado
1,1,0,0,21,0,38,38,5,10,0,1,1,0,13.9,-0.3,0.79,44,1,9238,1,39,3,6,6,6,12.166.666.666.666.600,0,2,6,7,6,11.714.285.714.285.700,0,Graduado
1,1,0,0,18,0,19,37,9,8,0,0,1,1,16.2,0.3,-0.92,17,2,9238,1,1,0,6,11,5,11.142.857.142.857.100,0,0,6,11,4,11.25,0,Graduado
1,1,1,0,18,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,1,1,9238,1,1,0,6,9,4,11.0,0,0,6,9,4,10.75,0,Graduado
1,1,1,0,18,0,19,38,9,9,0,0,1,0,12.7,3.7,-1.7,1,2,9500,1,1,0,8,8,7,12.914.285.714.285.700,0,0,8,8,7,12.914.285.714.285.700,0,Graduado
1,1,1,0,18,0,3,19,1,4,0,0,1,1,16.2,0.3,-0.92,1,4,9773,1,1,0,6,6,6,13.833.333.333.333.300,0,0,6,6,6,14.166.666.666.666.600,0,Graduado
1,1,1,0,19,0,19,1,8,7,0,0,1,0,13.9,-0.3,0.79,1,1,9085,1,1,0,6,8,6,13.857.142.857.142.800,0,0,6,9,5,13.4,0,Graduado
1,1,0,0,36,0,3,19,2,3,0,0,1,1,16.2,0.3,-0.92,39,1,9254,1,19,0,6,7,6,13.714.285.714.285.700,0,0,6,6,5,12.8,0,Desistente
1,1,1,0,18,0,38,1,7,4,0,0,1,1,12.7,3.7,-1.7,1,2,9500,1,1,0,8,8,7,12.642.857.142.857.100,0,0,8,8,7,12.642.857.142.857.100,0,Graduado
1,1,0,0,18,0,37,37,9,9,0,0,1,1,7.6,2.6,0.32,1,1,9500,1,1,0,7,7,6,12.916.666.666.666.600,0,0,7,7,6,12.916.666.666.666.600,0,Graduado
1,1,1,0,20,0,1,3,9,2,0,0,1,1,13.9,-0.3,0.79,43,1,9130,1,1,0,6,8,6,15.625,0,0,6,8,6,15.857.142.857.142.800,0,Graduado
1,1,0,0,26,0,37,37,9,9,0,0,1,1,16.2,0.3,-0.92,39,1,9991,0,1,0,5,7,0,0.0,0,0,5,8,0,0.0,0,Desistente
1,1,0,0,21,0,1,1,4,5,0,0,1,0,7.6,2.6,0.32,43,1,9773,1,1,0,6,8,6,11.714.285.714.285.700,0,0,6,7,6,12.0,0,Graduado
1,1,0,0,25,0,1,1,4,5,0,0,1,0,15.5,2.8,-4.06,39,1,9556,1,40,0,7,10,6,12.125,0,0,8,9,8,133.125,0,Matriculado
1,1,1,0,19,0,19,3,5,5,0,0,1,1,12.4,0.5,1.79,18,1,9147,1,1,0,5,7,5,11.6,0,0,5,5,5,11.6,0,Graduado
1,1,1,0,24,0,19,37,8,7,0,0,1,0,9.4,-0.8,-3.12,39,1,8014,0,1,0,6,11,1,10.0,0,0,6,6,0,0.0,6,Desistente
1,1,0,0,27,0,1,19,5,4,0,0,1,1,8.9,1.4,3.51,39,1,8014,0,1,0,6,16,1,10.0,0,0,6,13,0,0.0,0,Desistente
1,1,0,0,21,0,19,37,1,3,0,0,1,0,7.6,2.6,0.32,17,1,9085,1,1,0,5,10,0,0.0,1,0,5,9,2,13.5,0,Desistente
1,1,0,0,18,0,38,38,7,7,0,0,1,1,9.4,-0.8,-3.12,1,1,9147,1,1,0,5,7,4,13.0,0,0,5,8,3,12.333.333.333.333.300,0,Graduado
2,1,0,0,19,0,37,37,5,7,1,0,1,1,10.8,1.4,1.74,1,4,9853,1,1,0,6,6,6,13.333.333.333.333.300,0,0,6,6,6,14.5,0,Graduado
1,1,1,0,18,0,1,1,3,3,0,0,1,0,9.4,-0.8,-3.12,1,3,9254,1,1,0,6,9,4,11.25,0,0,6,13,2,12.5,0,Desistente
1,1,0,0,19,0,19,1,5,9,0,0,1,1,11.1,0.6,02.02,51,1,9500,1,1,0,7,9,5,13.85,0,0,8,9,7,1.219.285.714.285.710,0,Graduado
1,1,1,0,19,0,1,38,4,5,0,0,1,1,16.2,0.3,-0.92,18,1,9500,1,1,0,7,8,6,13.741.666.666.666.600,0,0,8,9,7,149.125,0,Graduado
2,1,0,0,33,0,40,5,3,3,0,0,1,0,11.1,0.6,02.02,7,1,9991,0,43,2,6,7,6,15.333.333.333.333.300,0,0,5,5,5,15.8,0,Graduado
2,1,0,0,45,0,1,4,3,10,0,0,1,0,12.4,0.5,1.79,7,1,9147,1,3,0,5,6,5,11.0,0,0,5,5,5,13.8,0,Graduado
1,1,0,0,20,0,1,1,9,9,0,0,1,1,11.1,0.6,02.02,1,1,9238,1,1,0,6,6,6,12.0,0,0,6,7,6,12.857.142.857.142.800,0,Graduado
1,1,1,0,28,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,2,9670,1,1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
1,1,1,0,19,0,1,1,5,8,0,0,1,1,12.7,3.7,-1.7,43,1,9500,1,1,0,8,15,7,11.571.428.571.428.500,0,0,8,15,7,11.571.428.571.428.500,0,Graduado
1,1,1,0,18,0,1,37,4,5,0,0,1,0,12.7,3.7,-1.7,1,2,9254,1,1,0,6,10,6,12.857.142.857.142.800,0,0,6,6,3,12.666.666.666.666.600,0,Graduado
1,1,0,0,38,0,19,19,4,6,0,0,1,0,15.5,2.8,-4.06,39,1,9254,1,3,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,0,19,0,1,3,4,3,0,0,1,0,9.4,-0.8,-3.12,1,2,9670,1,1,0,5,5,5,13.0,0,0,5,5,5,13.2,0,Graduado
1,1,0,0,21,0,1,37,9,9,0,0,1,1,15.5,2.8,-4.06,1,1,9254,1,1,0,6,9,5,11.0,0,0,6,8,5,12.0,0,Graduado
1,1,0,0,21,0,37,1,9,10,0,0,1,0,16.2,0.3,-0.92,1,1,9147,1,1,0,5,12,3,12.0,0,0,5,12,1,15.0,3,Desistente
1,1,0,0,22,0,38,37,9,9,0,0,1,1,10.8,1.4,1.74,1,1,9238,1,1,0,6,6,5,12.6,0,0,6,6,6,13.0,0,Graduado
1,1,0,0,18,0,19,19,5,7,0,0,1,1,9.4,-0.8,-3.12,1,1,9853,1,1,0,6,8,5,13.4,0,0,6,7,6,13.166.666.666.666.600,0,Graduado
1,1,0,0,18,0,37,37,3,9,1,0,1,1,15.5,2.8,-4.06,17,2,9238,1,1,0,6,9,6,11.333.333.333.333.300,0,0,6,9,6,11.571.428.571.428.500,0,Graduado
1,1,1,0,25,0,19,1,9,9,0,0,0,0,9.4,-0.8,-3.12,1,1,9130,1,1,0,5,14,4,13.5,2,0,5,10,4,14.25,0,Desistente
1,1,0,0,24,0,19,19,9,7,0,1,0,0,16.2,0.3,-0.92,39,1,9085,1,19,2,6,11,3,11.75,0,1,6,14,3,10.333.333.333.333.300,0,Desistente
1,1,1,0,19,0,3,1,4,4,0,0,1,0,12.4,0.5,1.79,1,3,9500,1,1,0,7,10,6,12.471.428.571.428.500,0,0,7,8,7,11.4625,0,Matriculado
1,1,1,0,24,0,3,3,3,3,0,0,1,0,12.4,0.5,1.79,16,1,171,1,1,11,17,19,11,12.909.090.909.090.900,0,9,13,15,9,13.555.555.555.555.500,0,Matriculado
1,1,1,0,20,0,37,19,5,5,0,0,1,1,12.4,0.5,1.79,1,2,9147,1,1,0,5,5,5,11.6,0,0,5,5,5,13.6,0,Graduado
1,1,0,0,25,0,37,1,9,1,0,0,0,0,10.8,1.4,1.74,39,1,9147,1,1,0,5,5,0,0.0,0,0,5,9,0,0.0,0,Desistente
1,1,0,0,20,0,38,19,9,10,0,0,1,1,8.9,1.4,3.51,1,1,9147,1,1,5,10,13,9,12.9,0,4,10,12,10,12.363.636.363.636.300,0,Graduado
1,1,0,0,23,0,19,38,5,3,0,0,1,0,9.4,-0.8,-3.12,7,1,9500,1,3,0,8,8,8,13.22,0,0,8,8,8,13.22,0,Graduado
1,1,1,0,19,0,19,37,7,6,0,0,1,1,10.8,1.4,1.74,17,3,9500,1,1,0,8,8,7,13.151.428.571.428.500,0,0,8,8,7,13.151.428.571.428.500,0,Graduado
1,1,0,0,29,0,37,37,9,10,0,1,0,0,13.9,-0.3,0.79,44,1,9003,1,39,0,6,13,3,12.75,0,0,6,8,3,11.333.333.333.333.300,0,Desistente
1,1,1,0,21,0,19,37,4,7,0,0,1,0,11.1,0.6,02.02,1,3,9254,1,1,0,6,8,6,11.333.333.333.333.300,0,0,6,8,4,12.25,0,Graduado
1,1,1,0,18,0,19,1,9,8,0,0,1,1,11.1,0.6,02.02,1,1,9670,1,1,0,6,10,6,13.25,0,0,6,13,5,14.142.857.142.857.100,0,Graduado
1,1,1,0,19,0,19,38,9,9,0,0,1,0,9.4,-0.8,-3.12,1,3,9070,1,1,0,6,7,5,12.4,0,0,6,6,5,12.4,0,Matriculado
1,1,1,0,18,0,38,37,7,7,0,0,1,1,8.9,1.4,3.51,1,3,9773,1,1,0,6,6,6,15.0,0,0,6,6,6,12.833.333.333.333.300,0,Desistente
1,1,0,0,19,0,9,19,90,6,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,0,5,6,5,14.4,0,0,5,6,5,13.0,0,Graduado
1,1,1,0,18,0,37,37,9,8,0,0,1,0,9.4,-0.8,-3.12,1,1,9773,1,1,0,6,12,1,11.0,0,0,6,12,0,0.0,0,Matriculado
1,1,0,0,18,0,1,1,4,4,0,0,1,0,8.9,1.4,3.51,17,1,9147,1,1,0,5,8,5,12.4,0,0,5,6,5,10.8,0,Graduado
2,1,1,0,37,0,38,37,7,7,0,1,0,1,8.9,1.4,3.51,39,1,9556,1,19,0,7,13,1,16.0,0,0,7,12,0,0.0,0,Desistente
1,1,0,0,29,0,37,37,6,6,0,0,1,0,16.2,0.3,-0.92,17,1,9991,0,40,0,5,10,5,13.571.428.571.428.500,0,0,5,14,5,12.333.333.333.333.300,3,Graduado
1,1,0,0,18,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,17,3,9070,1,1,0,6,6,6,11.833.333.333.333.300,0,0,6,6,6,12.5,0,Matriculado
1,1,1,0,19,0,1,1,9,8,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,0,6,8,5,11.666.666.666.666.600,0,0,6,9,5,12.666.666.666.666.600,0,Graduado
1,1,1,0,22,0,1,1,3,1,0,1,0,0,16.2,0.3,-0.92,43,1,9238,1,1,6,10,16,6,11.833.333.333.333.300,0,2,7,8,2,13.0,0,Desistente
1,1,0,0,20,0,37,38,9,7,0,0,1,1,15.5,2.8,-4.06,1,1,9254,1,1,0,6,8,6,11.166.666.666.666.600,0,0,6,10,5,10.6,0,Graduado
1,1,0,0,34,0,37,37,99,99,0,0,1,0,12.7,3.7,-1.7,39,1,8014,0,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,0,30,0,37,38,9,9,0,1,0,0,7.6,2.6,0.32,43,1,9119,1,1,8,12,17,8,11.75,0,6,12,19,6,12.166.666.666.666.600,2,Desistente
1,1,0,0,18,0,1,1,4,4,0,0,1,0,10.8,1.4,1.74,1,1,9238,1,1,0,6,7,6,14.0,0,0,6,7,6,14.0,0,Graduado
1,1,0,0,18,0,38,19,9,5,0,0,1,0,12.4,0.5,1.79,1,1,9238,1,1,0,6,6,6,12.833.333.333.333.300,0,0,6,6,6,12.0,0,Graduado
1,1,1,0,18,0,3,1,1,3,0,0,1,0,9.4,-0.8,-3.12,1,2,9773,1,1,0,6,11,4,12.25,0,0,6,10,3,11.666.666.666.666.600,0,Graduado
1,1,1,0,18,0,4,1,2,3,0,0,1,0,12.7,3.7,-1.7,17,4,9500,1,1,0,8,8,7,14.828.571.428.571.400,0,0,8,8,7,14.828.571.428.571.400,0,Graduado
1,1,1,0,19,0,38,38,9,9,0,0,1,1,12.7,3.7,-1.7,1,2,9773,1,1,0,6,7,5,11.4,0,0,6,8,5,12.8,0,Graduado
1,1,1,0,19,0,37,37,9,9,0,0,1,1,10.8,1.4,1.74,1,1,9070,1,1,0,6,6,6,13.0,0,0,6,8,6,12.5,0,Graduado
1,1,0,0,18,0,1,1,9,9,0,0,1,1,12.7,3.7,-1.7,1,5,9500,1,1,0,8,8,7,13.671.428.571.428.500,0,0,8,8,7,13.671.428.571.428.500,0,Graduado
1,1,0,0,21,0,37,38,4,8,0,0,1,1,13.9,-0.3,0.79,44,1,9003,1,39,0,6,9,6,12.666.666.666.666.600,0,0,6,8,5,12.8,0,Graduado
1,1,1,0,20,0,1,19,9,9,0,0,0,0,7.6,2.6,0.32,1,2,9147,1,1,0,5,10,2,10.0,0,0,5,12,1,13.0,0,Desistente
1,1,1,0,20,0,12,19,4,8,0,0,1,0,13.9,-0.3,0.79,17,1,9147,1,1,0,5,10,5,13.5,0,0,5,8,5,12.333.333.333.333.300,0,Graduado
1,1,0,0,19,0,5,1,2,5,0,0,1,0,11.1,0.6,02.02,1,1,9500,1,1,2,7,8,7,12.67,0,1,8,8,8,13.55,0,Graduado
1,1,0,0,20,0,1,38,4,5,0,0,1,0,16.2,0.3,-0.92,1,1,9238,1,1,0,6,8,6,14.5,0,0,6,7,6,15.428.571.428.571.400,0,Graduado
1,1,1,0,18,0,12,1,4,10,0,0,1,0,13.9,-0.3,0.79,17,3,9500,1,1,0,7,7,7,13.685.714.285.714.200,0,0,8,8,8,153.875,0,Graduado
1,1,0,0,20,0,37,38,3,3,0,0,1,0,12.7,3.7,-1.7,42,1,9853,1,1,0,6,8,5,11.0,0,0,6,10,3,10.666.666.666.666.600,0,Desistente
2,1,0,0,29,0,5,4,2,0,0,1,0,0,7.6,2.6,0.32,7,1,9130,1,3,7,9,16,7,11.555.555.555.555.500,4,5,7,12,5,13.2,2,Desistente
1,1,0,0,18,0,19,19,5,6,0,0,1,1,12.4,0.5,1.79,1,1,9500,1,1,0,7,7,7,1.379.714.285.714.280,0,0,8,8,8,13.775,0,Matriculado
1,1,1,0,20,0,19,19,5,5,0,0,1,1,15.5,2.8,-4.06,1,1,9500,1,1,0,7,8,7,1.400.375,0,0,8,11,7,13.812.857.142.857.100,0,Graduado
1,1,1,0,22,0,38,37,9,9,0,0,1,1,16.2,0.3,-0.92,16,2,9147,1,1,0,5,8,4,12.0,0,0,5,8,4,11.4,2,Graduado
4,1,1,0,47,0,39,19,4,10,0,0,1,1,16.2,0.3,-0.92,1,1,8014,0,1,0,6,9,5,14.166.666.666.666.600,0,0,6,7,6,14.166.666.666.666.600,0,Graduado
2,1,0,0,31,0,37,37,8,4,0,0,1,0,8.9,1.4,3.51,51,1,9991,0,1,1,5,5,5,14.0,0,0,5,5,5,13.8,0,Graduado
1,1,0,0,21,0,19,37,7,5,0,0,1,1,16.2,0.3,-0.92,1,1,9070,1,1,0,6,7,5,13.8,0,0,6,6,6,12.833.333.333.333.300,0,Graduado
1,1,0,0,21,0,38,38,0,0,0,0,1,0,7.6,2.6,0.32,1,1,8014,0,1,0,6,8,5,12.8,0,0,6,10,6,11.857.142.857.142.800,0,Graduado
2,1,0,0,24,0,1,1,4,4,0,0,1,0,7.6,2.6,0.32,39,1,9773,1,12,0,6,6,6,12.166.666.666.666.600,0,0,6,6,6,13.833.333.333.333.300,0,Graduado
1,1,0,0,18,0,4,37,2,9,0,0,1,0,15.5,2.8,-4.06,17,1,9070,1,1,0,6,8,6,12.5,0,0,6,6,6,12.333.333.333.333.300,0,Matriculado
1,1,0,0,32,0,34,1,90,2,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,15,0,6,9,4,12.0,0,0,6,12,4,11.5,0,Graduado
1,1,1,0,19,0,3,1,3,4,0,0,1,1,10.8,1.4,1.74,18,2,8014,0,1,0,6,8,6,10.833.333.333.333.300,0,0,6,9,6,11.5,0,Graduado
1,1,1,0,24,0,3,3,1,1,0,0,1,0,9.4,-0.8,-3.12,39,1,9500,1,1,0,8,8,8,13.385,0,0,8,8,8,13.385,0,Graduado
1,1,1,0,19,0,19,19,4,10,0,0,1,0,15.5,2.8,-4.06,17,4,9085,1,1,0,6,14,6,15.666.666.666.666.600,0,0,6,9,6,14.5,0,Graduado
1,1,0,0,19,0,19,37,6,6,0,1,1,1,13.9,-0.3,0.79,44,1,9003,1,39,0,6,9,6,14.333.333.333.333.300,0,0,6,7,6,13.833.333.333.333.300,0,Graduado
1,1,0,0,24,0,37,37,9,4,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,0,6,10,6,11.428.571.428.571.400,0,0,6,12,5,13.0,0,Matriculado
1,1,1,0,18,0,19,19,191,144,0,0,1,1,8.9,1.4,3.51,17,4,9238,1,1,0,6,9,6,11.666.666.666.666.600,0,0,6,8,6,11.666.666.666.666.600,0,Graduado
1,1,1,0,19,0,38,37,3,6,0,0,1,1,8.9,1.4,3.51,1,1,9070,1,1,0,6,9,5,12.0,0,0,6,10,2,11.333.333.333.333.300,0,Desistente
